Index,url,diameter (mm),width (mm),Nominal speed (rpm),Nominal torque (max. continuous torque) (mNm),Max. efficiency (%),Weight (g)
1937,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118605,13,34.5,10100,2.32,64,27
1938,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118621,13,34.5,10100,2.32,64,24
1939,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118636,13,34.5,10100,2.32,64,27
1940,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203942,13,31.5,8320,2.32,83,24
1941,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec13/430153,13,23.6,19500,2.32,66,19
1942,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec13/430157,13,23.6,19500,2.32,66,19
1943,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118592,13,34.5,10400,2.31,65,24
1944,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118607,13,34.5,10400,2.31,65,27
1945,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118638,13,34.5,10400,2.31,65,27
1946,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118591,13,34.5,10200,2.3,65,24
1947,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118606,13,34.5,10200,2.3,65,27
1948,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118622,13,34.5,10200,2.3,65,24
1949,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268359,13,31.5,3650,2.3,75,24
1950,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118594,13,34.5,11100,2.29,66,24
1951,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118609,13,34.5,11100,2.29,66,27
1952,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118625,13,34.5,11100,2.29,66,24
1953,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118640,13,34.5,11100,2.29,66,27
1954,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118596,13,34.5,11000,2.28,66,24
1955,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118611,13,34.5,11000,2.28,66,27
1956,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118627,13,34.5,11000,2.28,66,24
1957,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118642,13,34.5,11000,2.28,66,27
1958,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec13/430154,13,23.6,19700,2.24,65,19
1959,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec13/430158,13,23.6,19700,2.24,65,19
1960,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec13/416184,13,23.6,20200,2.23,64,19
1961,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec13/426333,13,23.6,20200,2.23,64,19
1962,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec13/430155,13,23.6,19400,2.21,65,19
1963,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118494,13,31.4,4400,2.18,76,21
1964,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118587,13,34.5,8660,2.17,60,24
1965,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118589,13,34.5,10600,2.17,63,24
1966,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118602,13,34.5,8660,2.17,60,27
1967,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118604,13,34.5,10600,2.17,63,27
1968,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118618,13,34.5,8660,2.17,60,24
1969,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118620,13,34.5,10600,2.17,63,24
1970,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118633,13,34.5,8660,2.17,60,27
1971,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118464,13,31.4,8050,2.16,78,21
1972,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118479,13,31.4,8050,2.16,78,24
1973,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118588,13,34.5,9790,2.12,61,24
1974,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118603,13,34.5,9790,2.12,61,27
1975,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118634,13,34.5,9790,2.12,61,27
1976,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203941,13,31.5,7440,2.09,83,24
1977,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268358,13,31.5,3540,2.06,74,24
1978,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118586,13,34.5,10300,2.05,60,24
1979,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118601,13,34.5,10300,2.05,60,27
1980,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118617,13,34.5,10300,2.05,60,24
1981,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118632,13,34.5,10300,2.05,60,27
1982,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118600,13,34.5,10100,1.92,57,27
1983,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118631,13,34.5,10100,1.92,57,27
1984,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118508,13,31.4,4160,1.82,75,24
1985,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268357,13,31.5,4660,1.82,75,24
1986,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118478,13,31.4,8490,1.8,79,24
1987,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118492,13,31.4,4320,1.58,75,21
1988,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118507,13,31.4,4320,1.58,75,24
1989,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118584,13,34.5,8820,1.58,57,24
1990,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118599,13,34.5,8780,1.58,53,27
1991,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118615,13,34.5,8780,1.58,53,24
1992,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118630,13,34.5,8780,1.58,53,27
1993,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118462,13,31.4,10500,1.56,80,21
1994,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118477,13,31.4,10500,1.56,80,24
1995,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118491,13,31.4,5170,1.46,77,21
1996,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118506,13,31.4,5170,1.46,77,24
1997,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118476,13,31.4,9160,1.44,80,24
1998,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268356,13,31.5,5220,1.42,75,24
1999,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118437,13,19.2,682,1.34,63,12
2000,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118452,13,19.2,682,1.34,63,15
2001,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203892,13,20.5,5330,1.33,75,15
2002,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118583,13,34.5,10800,1.32,53,24
2003,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118598,13,34.5,10800,1.32,53,27
2004,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118614,13,34.5,10800,1.32,53,24
2005,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118629,13,34.5,10800,1.32,53,27
2006,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118407,13,19.2,6960,1.31,70,12
2007,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118422,13,19.2,6960,1.31,70,15
2008,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203887,13,20.5,6320,1.31,75,15
2009,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118439,13,19.2,1300,1.3,64,12
2010,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118440,13,19.2,1090,1.3,63,12
2011,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118451,13,19.2,1430,1.3,63,15
2012,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118454,13,19.2,1300,1.3,64,15
2013,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203888,13,20.5,6030,1.29,75,15
2014,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268344,13,20.5,1350,1.29,65,15
2015,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268346,13,20.5,1580,1.29,66,15
2016,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118409,13,19.2,6010,1.28,69,12
2017,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118410,13,19.2,5650,1.28,69,12
2018,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118424,13,19.2,6010,1.28,69,15
2019,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118442,13,19.2,1510,1.28,64,12
2020,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118453,13,19.2,1350,1.28,64,15
2021,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118457,13,19.2,1510,1.28,64,15
2022,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118527,13,22.3,7130,1.28,45,15
2023,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118542,13,22.3,7130,1.28,45,17
2024,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118558,13,22.3,7130,1.28,45,15
2025,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118573,13,22.3,7130,1.28,45,18
2026,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268342,13,20.5,849,1.28,65,15
2027,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118411,13,19.2,6400,1.27,69,12
2028,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118415,13,19.2,5300,1.27,68,12
2029,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118426,13,19.2,6400,1.27,69,15
2030,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118444,13,19.2,1140,1.27,63,12
2031,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118459,13,19.2,1140,1.27,63,15
2032,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118526,13,22.3,8260,1.27,46,15
2033,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118541,13,22.3,8260,1.27,46,17
2034,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118557,13,22.3,8260,1.27,46,15
2035,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203891,13,20.5,5250,1.27,74,15
2036,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203893,13,20.5,5860,1.27,74,15
2037,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268347,13,20.5,1580,1.27,66,15
2038,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118412,13,19.2,5210,1.26,68,12
2039,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118427,13,19.2,5210,1.26,68,15
2040,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118435,13,19.2,1430,1.26,63,12
2041,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118443,13,19.2,990,1.26,62,12
2042,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118445,13,19.2,1480,1.26,63,12
2043,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118450,13,19.2,1430,1.26,63,15
2044,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118458,13,19.2,990,1.26,62,15
2045,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118460,13,19.2,1480,1.26,63,15
2046,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118529,13,22.3,7010,1.26,44,15
2047,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118544,13,22.3,7010,1.26,44,17
2048,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118560,13,22.3,7010,1.26,44,15
2049,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118575,13,22.3,7010,1.26,44,18
2050,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203894,13,20.5,5240,1.26,74,15
2051,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268348,13,20.5,1050,1.26,65,15
2052,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268349,13,20.5,1250,1.26,65,15
2053,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268350,13,20.5,1550,1.26,65,15
2054,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118414,13,19.2,5820,1.25,68,12
2055,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118429,13,19.2,5820,1.25,68,12
2056,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118528,13,22.3,7480,1.25,45,15
2057,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118530,13,22.3,7000,1.25,44,15
2058,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118543,13,22.3,7480,1.25,45,17
2059,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118559,13,22.3,7480,1.25,45,15
2060,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118561,13,22.3,7000,1.25,44,15
2061,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118574,13,22.3,7480,1.25,45,18
2062,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118576,13,22.3,7000,1.25,44,18
2063,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118405,13,19.2,5860,1.24,68,12
2064,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118420,13,19.2,5860,1.24,68,15
2065,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118428,13,19.2,5590,1.24,68,15
2066,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118540,13,22.3,7790,1.23,45,17
2067,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118532,13,22.3,6940,1.22,43,15
2068,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118547,13,22.3,6940,1.22,43,17
2069,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118563,13,22.3,6940,1.22,43,15
2070,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118578,13,22.3,6940,1.22,43,18
2071,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118582,13,34.5,9540,1.22,56,24
2072,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118597,13,34.5,9520,1.22,50,27
2073,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118613,13,34.5,9520,1.22,50,24
2074,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118628,13,34.5,9520,1.22,50,27
2075,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118531,13,22.3,8040,1.21,45,15
2076,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118548,13,22.3,7870,1.21,44,17
2077,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118562,13,22.3,8040,1.21,45,15
2078,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118577,13,22.3,8040,1.21,45,18
2079,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118579,13,22.3,7870,1.21,44,18
2080,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203938,13,31.5,9180,1.21,83,24
2081,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118549,13,22.3,8890,1.2,46,17
2082,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118565,13,22.3,8890,1.2,46,15
2083,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118535,13,22.3,8020,1.19,44,15
2084,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118550,13,22.3,8020,1.19,44,17
2085,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118581,13,22.3,8020,1.19,44,18
2086,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268355,13,31.5,4750,1.18,74,24
2087,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203885,13,20.5,6920,1.11,74,15
2088,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118524,13,22.3,8520,1.06,44,15
2089,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118539,13,22.3,8520,1.06,44,17
2090,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118555,13,22.3,8520,1.06,44,15
2091,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118570,13,22.3,8520,1.06,44,18
2092,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118434,13,19.2,2740,1.03,63,12
2093,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118404,13,19.2,6520,1.02,67,12
2094,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118419,13,19.2,6520,1.02,67,15
2095,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/201353,13,31.5,9550,0.969,84,24
2096,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268340,13,20.5,2960,0.892,64,15
2097,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118448,13,19.2,3070,0.837,62,15
2098,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118403,13,19.2,7670,0.825,68,12
2099,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118418,13,19.2,7670,0.825,68,15
2100,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re13/118538,13,22.3,10600,0.719,45,17
2101,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/203883,13,20.5,7950,0.682,73,15
2102,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/remax/remax13/268339,13,20.5,4160,0.674,64,15
