index,url,Gearhead type,Version,Reduction (:1),Absolute reduction,Number of stages,Max. continuous torque (Nm),Max. intermittent torque (Nm),"Direction of rotation, drive to output",Max. efficiency (%),Gearhead length (L1) (mm),Bearing at output,Max. radial load,Max. axial load (dynamic) (N),Max. continuous input speed (rpm),Max. intermittent input speed (rpm),Recommended temperature range (°C),Weight (g),Outer diameter (mm),Average backlash no load (°),Max. motor shaft diameter (mm),Mass inertia (gcm²),Max. transmittable power (continuous) (W),Max. transmittable power (intermittent) (W),Radial play,Axial play (mm),Max. force for press fits (N),Extended temperature range (°C),Number of autoclave cycles,Max. feed velocity (mm/s),Max. feed force continuous (N),Max. feed force intermittent (N),Mechanical positioning accuracy (mm),Spindle length (mm),Axial play of the nut (mm)
1069,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp32s/363998,GP,Spindle drive with ball screw,636,79488/125,4,,,=,56,71.1,ball bearing,"400 N, 15 mm from flange",2700,8000,8000,-15...+80,387,32,1,3,0.7,7.9,9.9,"0.05 mm, 5 mm from flange",,2700,80...+80,0.0,0.4,2636,2655,0.039,200,0.01
1070,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp32s/363999,GP,Spindle drive with ball screw,706,158171/224,4,,,=,56,71.1,ball bearing,"400 N, 15 mm from flange",2700,8000,8000,-15...+80,387,32,1,3,0.7,7.1,8.9,"0.05 mm, 5 mm from flange",,2700,80...+80,0.0,0.4,2655,2655,0.039,200,0.01
1071,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp32s/364000,GP,Spindle drive with ball screw,762,19044/25,4,,,=,56,71.1,ball bearing,"400 N, 15 mm from flange",2700,8000,8000,-15...+80,387,32,1,3,0.7,6.6,8.2,"0.05 mm, 5 mm from flange",,2700,80...+80,0.0,0.3,2655,2655,0.039,200,0.01
1072,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp32s/364001,GP,Spindle drive with ball screw,913,36501/40,4,,,=,56,71.1,ball bearing,"400 N, 15 mm from flange",2700,8000,8000,-15...+80,387,32,1,3,0.7,5.5,6.9,"0.05 mm, 5 mm from flange",,2700,80...+80,0.0,0.3,2655,2655,0.039,200,0.01
1073,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp32s/364002,GP,Spindle drive with ball screw,1093,279841/256,4,,,=,56,71.1,ball bearing,"400 N, 15 mm from flange",2700,8000,8000,-15...+80,387,32,1,3,0.7,4.6,5.7,"0.05 mm, 5 mm from flange",,2700,80...+80,0.0,0.2,2655,2655,0.039,200,0.01
1074,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp22s/364040,GP,Spindle drive with metric screw,16,885/52,2,,,=,29,44.8,,"130 N, 15 mm from flange",,8000,8000,-15...+80,116,22,1.2,3.2,0.4,26,42,"0.05 mm, 5 mm from flange",,390,80...+80,0.0,8.3,97,270,0.034,150,0.008
1075,https://www.maxongroup.com/maxon/view/product/gear/spindle/gp22s/364041,GP,Spindle drive with ball screw,16,885/52,2,,,=,67,44.8,,"130 N, 15 mm from flange",,8000,8000,-15...+80,115,22,1.2,3.2,0.3,26,42,"0.05 mm, 5 mm from flange",,500,80...+80,0.0,17,161,381,0.04,150,0.008
1076,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370683,GP,High Power,3.8,15/4,1,2,2.5,=,84,25.25,ball bearing,"55 N, 10 mm from flange",100,12000,12000,-40...+100,51,22,1,4,0.6,150,225,"0.2 mm, 10 mm from flange",0 - 0.2,100,,0.0,,,,,,
1077,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370685,GP,High Power,4.4,57/13,1,2,2.5,=,84,25.25,ball bearing,"55 N, 10 mm from flange",100,12000,12000,-40...+100,51,22,1,3.2,0.6,150,225,"0.2 mm, 10 mm from flange",0 - 0.2,100,,0.0,,,,,,
1078,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370686,GP,High Power,5.4,27/5,1,2,2.5,=,84,25.25,ball bearing,"55 N, 10 mm from flange",100,12000,12000,-40...+100,51,22,1,2.5,0.6,150,225,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1079,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370687,GP,High Power,14,225/16,2,2.4,3,=,70,32.3,,"85 N, 10 mm from flange",100,12000,12000,-40...+100,64,22,1.2,4,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.2,100,,0.0,,,,,,
1080,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370688,GP,High Power,16,855/52,2,2.4,3,=,70,32.3,ball bearing,"85 N, 10 mm from flange",100,12000,12000,-40...+100,64,22,1.2,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.2,100,,0.0,,,,,,
1081,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370690,GP,High Power,20,81/4,2,2.4,3,=,70,32.3,ball bearing,"85 N, 10 mm from flange",100,12000,12000,-40...+100,64,22,1.2,4,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1082,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370691,GP,High Power,24,1539/65,2,2.4,2.4,=,70,32.3,ball bearing,"85 N, 10 mm from flange",100,12000,12000,-40...+100,64,22,1.2,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1083,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370692,GP,High Power,29,729/25,2,2.4,2.4,=,70,32.3,ball bearing,"85 N, 10 mm from flange",100,12000,12000,-40...+100,64,22,1.2,2.5,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1084,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370778,GP,High Power,62,12825/208,3,3,3.5,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1085,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370779,GP,High Power,72,48735/676,3,3,3.5,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1086,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370780,GP,High Power,76,1215/16,3,3,3.5,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,4,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1087,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370781,GP,High Power,84,185193/2197,3,3,3.5,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1088,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370782,GP,High Power,89,4617/52,3,3,3.5,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1089,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370783,GP,High Power,104,87723/845,3,3,3.5,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1090,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370784,GP,High Power,109,2187/20,3,3,3,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,4,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1091,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370786,GP,High Power,157,19683/125,3,3,3.5,=,59,39,ball bearing,"100 N, 10 mm from flange",100,12000,12000,-40...+100,78,22,1.6,2.5,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1092,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370792,GP,High Power,198,50625/256,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,4,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1093,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370794,GP,High Power,231,192375/832,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1094,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370795,GP,High Power,270,731025/2704,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1095,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370796,GP,High Power,285,18225/64,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,4,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1096,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370797,GP,High Power,316,2777895/8788,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1097,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370799,GP,High Power,333,69255/208,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1098,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370800,GP,High Power,370,10556001/28561,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1099,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370801,GP,High Power,389,263169/676,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1100,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370802,GP,High Power,410,6561/16,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,4,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1101,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370803,GP,High Power,455,5000221/10985,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1102,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370805,GP,High Power,479,124659/260,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1103,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370806,GP,High Power,561,2368521/4225,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1104,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370807,GP,High Power,590,59049/100,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,4,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1105,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370808,GP,High Power,690,1121931/1625,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,3.2,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1106,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/370809,GP,High Power,850,531441/625,4,3.4,3.8,=,49,45.7,ball bearing,"110 N, 10 mm from flange",100,12000,12000,-40...+100,91,22,2,2.5,0.4,7,11,"0.2 mm, 10 mm from flange",0 - 0.1,100,,0.0,,,,,,
1107,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/401954,GP,Ceramic version,157,19683/125,3,0.4,0.6,=,73,26.8,ball bearing,"60 N, 6 mm from flange",12,12000,12000,-40...+100,29,16,2,1.5,0.04,3.9,4.9,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1108,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/402672,GP,Ceramic version,128,41553/325,3,0.4,0.6,=,73,26.8,ball bearing,"60 N, 6 mm from flange",12,12000,12000,-40...+100,29,16,2,1.5,0.04,3.9,4.9,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1109,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/409316,GP,Ceramic version,4592,14348907/3125,5,0.6,0.9,=,59,33.9,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,37,16,3,1.5,0.04,0.3,0.3,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1110,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/414453,GP,Ceramic version,3027,63950067/21125,5,0.6,0.9,=,59,33.9,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,37,16,3,2,0.05,0.3,0.3,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1111,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/415476,GP,Ceramic version,3728,30292137/8125,5,0.6,0.9,=,59,33.9,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,37,16,3,1.5,0.04,0.3,0.3,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1112,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/415786,GP,Ceramic version,2458,135005697/54925,5,0.6,0.9,=,59,33.9,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,37,16,3,2,0.05,0.3,0.3,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1113,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/415807,GP,Ceramic version,850,531441/625,4,0.5,0.75,=,65,30.4,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,33,16,2.4,1.5,0.04,0.9,1.1,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1114,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/415893,GP,Ceramic version,1996,285012027/142805,5,0.6,0.9,=,59,33.9,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,37,16,3,2,0.05,0.3,0.3,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1115,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416028,GP,Ceramic version,690,1121931/1625,4,0.5,0.75,=,65,30.4,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,33,16,2.4,1.5,0.05,0.9,1.1,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1116,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416097,GP,Ceramic version,561,2368521/4225,4,0.5,0.75,=,65,30.4,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,33,16,2.4,2,0.05,0.9,1.1,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1117,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416115,GP,Ceramic version,455,5000211/10985,4,0.5,0.75,=,65,30.4,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,33,16,2.4,2,0.05,0.9,1.1,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1118,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416188,GP,Ceramic version,1621,601692057/371293,5,0.6,0.9,=,65,33.9,ball bearing,"80 N, 6 mm from flange",12,12000,12000,-40...+100,37,16,3,2,0.05,0.3,0.3,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1119,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416385,GP,Ceramic version,104,87723/845,3,0.4,0.6,=,73,26.8,ball bearing,"60 N, 6 mm from flange",12,12000,12000,-40...+100,29,16,2,2,0.05,3.9,4.9,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1120,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416428,GP,Ceramic version,29,729/25,2,0.3,0.45,=,81,23.2,ball bearing,"40 N, 6 mm from flange",12,12000,12000,-40...+100,25,16,1.6,1.5,0.04,16,20,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1121,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416499,GP,Ceramic version,24,1539/65,2,0.3,0.45,=,81,23.2,ball bearing,"40 N, 6 mm from flange",12,12000,12000,-40...+100,25,16,1.6,1.5,0.04,16,20,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1122,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp16/416500,GP,Ceramic version,5.4,27/5,1,0.2,0.3,=,90,18.1,ball bearing,"20 N, 6 mm from flange",12,12000,12000,-40...+100,22,16,1.4,1.5,0.05,57,71.3,"0.08 mm, 6 mm from flange",0 - 0.05,100,,0.0,,,,,,
1123,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416684,GP,Heavy Duty,4.4,57/13,1,2,2.5,=,95,20.6,ball bearing,"55 N, 10 mm from flange",100,11000,20000,-55...+200,46,22,1,3.2,0.6,160,240,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1124,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416686,GP,Heavy Duty,16,855/52,2,2.4,3,=,87,29.7,ball bearing,"85 N, 10 mm from flange",100,11000,20000,-55...+200,65,22,1.2,3.2,0.4,100,150,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1125,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416687,GP,Heavy Duty,19,3249/169,2,2.4,3,=,87,29.7,ball bearing,"85 N, 10 mm from flange",100,11000,20000,-55...+200,65,22,1.2,4,0.4,100,150,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1126,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416688,GP,Heavy Duty,20,81/4,2,2.4,3,=,87,29.7,ball bearing,"85 N, 10 mm from flange",100,11000,20000,-55...+200,65,22,1.2,4,0.4,100,150,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1127,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416689,GP,Heavy Duty,24,1539/65,2,2.4,3,=,87,29.7,ball bearing,"85 N, 10 mm from flange",100,11000,20000,-55...+200,65,22,1.2,3.2,0.4,100,150,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1128,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416693,GP,Heavy Duty,62,12825/208,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1129,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416694,GP,Heavy Duty,72,48735/676,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1130,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416695,GP,Heavy Duty,76,1215/16,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,4,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1131,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416696,GP,Heavy Duty,84,185193/2197,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1132,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416697,GP,Heavy Duty,89,4617/52,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1133,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416698,GP,Heavy Duty,104,87723/845,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1134,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416699,GP,Heavy Duty,109,2187/20,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,4,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1135,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416701,GP,Heavy Duty,128,41553/325,3,3,3.5,=,78,38.2,ball bearing,"100 N, 10 mm from flange",100,11000,20000,-55...+200,82,22,1.6,3.2,0.4,40,60,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1136,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416703,GP,Heavy Duty,231,192375/832,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1137,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416704,GP,Heavy Duty,270,731025/2704,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1138,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416706,GP,Heavy Duty,285,18225/64,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,4,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1139,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416707,GP,Heavy Duty,316,2777895/8788,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1140,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416708,GP,Heavy Duty,333,69225/208,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1141,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416709,GP,Heavy Duty,370,10556001/28561,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1142,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416710,GP,Heavy Duty,389,263169/676,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1143,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416711,GP,Heavy Duty,410,6561/16,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,4,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1144,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416736,GP,Heavy Duty,455,5000211/10985,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1145,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416737,GP,Heavy Duty,479,124659/260,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1146,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416738,GP,Heavy Duty,561,2368521/4225,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,3.2,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
1147,https://www.maxongroup.com/maxon/view/product/gear/planetary/gp22/416739,GP,Heavy Duty,590,59049/100,4,3.4,3.8,=,65,45,ball bearing,"110 N, 10 mm from flange",100,11000,20000,-55...+200,96,22,2,4,0.4,20,30,"0.2 mm, 10 mm from flange",0 - 0.1,100,-55...+260,0.0,,,,,,
