index,url,Nominal voltage,No load speed,No load current,Nominal speed,Nominal torque (max. continuous torque),Nominal current (max. continuous current),Stall torque,Stall current,Max. efficiency,Terminal resistance,Terminal inductance,Torque constant,Speed constant,Speed / torque gradient,Mechanical time constant,Rotor inertia,Thermal resistance housing-ambient,Thermal resistance winding-housing,Thermal time constant winding,Thermal time constant motor,Ambient temperature,Max. winding temperature,Max. speed,Axial play,,Radial play,Max. axial load (dynamic),Max. force for press fits (static),"(static, shaft supported)",Max. radial load,Number of pole pairs,Number of phases,Number of autoclave cycles,Weight,Bearing type,Number of commutator segments,Protection
677,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1VF50N1IL1D511B,24 V,42800 rpm,130 mA,38600 rpm,5.41 mNm,1.14 A,58.9 mNm,11.1 A,80 %,2.16 Ω,0.0776 mH,5.29 mNm/A,1800 rpm/V,736 rpm/mNm,2.88 ms,0.374 gcm²,19.5 K/W,2 K/W,2.15 s,328 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,34 g,Kugellager ,N/A,N/A
678,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1VF50N1IL1D553A,36 V,42000 rpm,84.4 mA,37900 rpm,5.57 mNm,0.762 A,60.4 mNm,7.47 A,80 %,4.82 Ω,0.181 mH,8.08 mNm/A,1180 rpm/V,705 rpm/mNm,2.76 ms,0.374 gcm²,19.5 K/W,2 K/W,2.27 s,328 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,34 g,Kugellager ,N/A,N/A
679,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1VF50N1IL1D553B,36 V,42000 rpm,84.4 mA,37900 rpm,5.57 mNm,0.762 A,60.4 mNm,7.47 A,80 %,4.82 Ω,0.181 mH,8.08 mNm/A,1180 rpm/V,705 rpm/mNm,2.76 ms,0.374 gcm²,19.5 K/W,2 K/W,2.27 s,328 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,34 g,Kugellager ,N/A,N/A
680,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1VF50N1IL1D581A,48 V,42400 rpm,64.2 mA,38200 rpm,5.45 mNm,0.567 A,59.3 mNm,5.55 A,80 %,8.64 Ω,0.316 mH,10.7 mNm/A,894 rpm/V,724 rpm/mNm,2.83 ms,0.374 gcm²,19.5 K/W,2 K/W,2.22 s,328 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,34 g,Kugellager ,N/A,N/A
681,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L1VF50N1IL1D581B,48 V,42400 rpm,64.2 mA,38200 rpm,5.45 mNm,0.567 A,59.3 mNm,5.55 A,80 %,8.64 Ω,0.316 mH,10.7 mNm/A,894 rpm/V,724 rpm/mNm,2.83 ms,0.374 gcm²,19.5 K/W,2 K/W,2.22 s,328 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,34 g,Kugellager ,N/A,N/A
682,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D419B,18 V,71000 rpm,224 mA,66700 rpm,7.33 mNm,3.23 A,135 mNm,56 A,88 %,0.321 Ω,0.0128 mH,2.41 mNm/A,3960 rpm/V,529 rpm/mNm,1.74 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.48 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
683,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D450B,24 V,69500 rpm,162 mA,65400 rpm,7.56 mNm,2.44 A,148 mNm,45.1 A,88 %,0.532 Ω,0.0238 mH,3.29 mNm/A,2910 rpm/V,471 rpm/mNm,1.55 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.51 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
684,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D488B,36 V,71000 rpm,112 mA,67200 rpm,7.26 mNm,1.6 A,151 mNm,31.4 A,89 %,1.15 Ω,0.0512 mH,4.82 mNm/A,1980 rpm/V,472 rpm/mNm,1.56 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.46 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
685,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D526B,48 V,65100 rpm,72 mA,61200 rpm,7.56 mNm,1.14 A,143 mNm,20.4 A,89 %,2.36 Ω,0.108 mH,7.01 mNm/A,1360 rpm/V,458 rpm/mNm,1.51 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.41 s,397 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
686,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1ST1D419B,18 V,71000 rpm,225 mA,66700 rpm,7.32 mNm,3.23 A,135 mNm,56 A,88 %,0.321 Ω,0.0128 mH,2.41 mNm/A,3960 rpm/V,529 rpm/mNm,1.74 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.48 s,397 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
687,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1ST1D450B,24 V,69500 rpm,162 mA,65400 rpm,7.56 mNm,2.44 A,148 mNm,45.1 A,88 %,0.532 Ω,0.0238 mH,3.29 mNm/A,2910 rpm/V,471 rpm/mNm,1.55 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.51 s,397 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
688,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1ST1D488B,36 V,71000 rpm,112 mA,67200 rpm,7.26 mNm,1.6 A,151 mNm,31.4 A,89 %,1.15 Ω,0.0512 mH,4.82 mNm/A,1980 rpm/V,472 rpm/mNm,1.56 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.46 s,397 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
689,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1ST1D526B,48 V,65100 rpm,72.1 mA,61200 rpm,7.56 mNm,1.14 A,143 mNm,20.4 A,89 %,2.36 Ω,0.108 mH,7.01 mNm/A,1360 rpm/V,458 rpm/mNm,1.51 ms,0.315 gcm²,19.5 K/W,2.04 K/W,2.41 s,397 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,41 g,Kugellager ,N/A,N/A
690,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D532A,18 V,45700 rpm,80.8 mA,38400 rpm,4.21 mNm,1.2 A,27.9 mNm,7.49 A,81 %,2.4 Ω,0.0546 mH,3.72 mNm/A,2570 rpm/V,1660 rpm/mNm,4.23 ms,0.244 gcm²,20 K/W,2.21 K/W,1.59 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
691,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D532B,18 V,45700 rpm,80.8 mA,38400 rpm,4.21 mNm,1.2 A,27.9 mNm,7.49 A,81 %,2.4 Ω,0.0546 mH,3.72 mNm/A,2570 rpm/V,1660 rpm/mNm,4.23 ms,0.244 gcm²,20 K/W,2.21 K/W,1.59 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
692,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D561A,24 V,45500 rpm,60.3 mA,38400 rpm,4.23 mNm,0.899 A,28.3 mNm,5.68 A,81 %,4.22 Ω,0.0978 mH,4.98 mNm/A,1920 rpm/V,1630 rpm/mNm,4.15 ms,0.244 gcm²,20 K/W,2.21 K/W,1.62 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
693,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D561B,24 V,45500 rpm,60.3 mA,38400 rpm,4.23 mNm,0.899 A,28.3 mNm,5.68 A,81 %,4.22 Ω,0.0978 mH,4.98 mNm/A,1920 rpm/V,1630 rpm/mNm,4.15 ms,0.244 gcm²,20 K/W,2.21 K/W,1.62 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
694,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D604A,36 V,44300 rpm,38.8 mA,36900 rpm,4.05 mNm,0.56 A,25.4 mNm,3.32 A,80 %,10.9 Ω,0.232 mH,7.66 mNm/A,1250 rpm/V,1770 rpm/mNm,4.51 ms,0.244 gcm²,20 K/W,2.21 K/W,1.42 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
695,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D604B,36 V,44300 rpm,38.8 mA,36900 rpm,4.05 mNm,0.56 A,25.4 mNm,3.32 A,80 %,10.9 Ω,0.232 mH,7.66 mNm/A,1250 rpm/V,1770 rpm/mNm,4.51 ms,0.244 gcm²,20 K/W,2.21 K/W,1.42 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
696,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D632A,48 V,44700 rpm,29.4 mA,37300 rpm,3.99 mNm,0.419 A,25.1 mNm,2.48 A,80 %,19.3 Ω,0.404 mH,10.1 mNm/A,943 rpm/V,1800 rpm/mNm,4.6 ms,0.244 gcm²,20 K/W,2.21 K/W,1.47 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
697,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M1VF40N1IL1D632B,48 V,44700 rpm,29.4 mA,37300 rpm,3.99 mNm,0.419 A,25.1 mNm,2.48 A,80 %,19.3 Ω,0.404 mH,10.1 mNm/A,943 rpm/V,1800 rpm/mNm,4.6 ms,0.244 gcm²,20 K/W,2.21 K/W,1.47 s,306 s,-20...+100 °C,+155 °C,50000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,24 g,Kugellager ,N/A,N/A
698,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D468B,18 V,66800 rpm,99.1 mA,61400 rpm,5.88 mNm,2.37 A,80.2 mNm,31.3 A,89 %,0.576 Ω,0.0204 mH,2.57 mNm/A,3720 rpm/V,835 rpm/mNm,2.13 ms,0.244 gcm²,20 K/W,2.53 K/W,2.01 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
699,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D497B,24 V,66800 rpm,74.4 mA,61600 rpm,5.84 mNm,1.76 A,84.3 mNm,24.7 A,89 %,0.973 Ω,0.0362 mH,3.42 mNm/A,2790 rpm/V,795 rpm/mNm,2.03 ms,0.244 gcm²,20 K/W,2.53 K/W,2.01 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
700,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D538B,36 V,66800 rpm,49.6 mA,61600 rpm,5.52 mNm,1.12 A,79.4 mNm,15.5 A,89 %,2.33 Ω,0.0814 mH,5.13 mNm/A,1860 rpm/V,844 rpm/mNm,2.16 ms,0.244 gcm²,20 K/W,2.53 K/W,1.77 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
701,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D566B,48 V,64100 rpm,35 mA,59100 rpm,5.72 mNm,0.831 A,80.7 mNm,11.3 A,89 %,4.24 Ω,0.157 mH,7.13 mNm/A,1340 rpm/V,797 rpm/mNm,2.04 ms,0.244 gcm²,20 K/W,2.53 K/W,1.86 s,311 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,0 ,38 g,Kugellager ,N/A,N/A
702,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D468B,18 V,79000 rpm,209 mA,72500 rpm,4.92 mNm,2.45 A,67.6 mNm,31.3 A,85 %,0.576 Ω,0.0207 mH,2.16 mNm/A,4420 rpm/V,1180 rpm/mNm,1.6 ms,0.13 gcm²,20 K/W,2.5 K/W,2.01 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
703,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D497B,24 V,79000 rpm,157 mA,72800 rpm,4.89 mNm,1.83 A,71 mNm,24.7 A,85 %,0.973 Ω,0.0369 mH,2.88 mNm/A,3310 rpm/V,1120 rpm/mNm,1.52 ms,0.13 gcm²,20 K/W,2.5 K/W,2.01 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
704,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D538B,36 V,79000 rpm,96 mA,72800 rpm,4.67 mNm,1.16 A,66.8 mNm,15.5 A,85 %,2.33 Ω,0.0829 mH,4.32 mNm/A,2210 rpm/V,1190 rpm/mNm,1.62 ms,0.13 gcm²,20 K/W,2.5 K/W,1.77 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
705,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D570B,48 V,75800 rpm,73.2 mA,69800 rpm,4.77 mNm,0.856 A,68 mNm,11.3 A,85 %,4.24 Ω,0.16 mH,6 mNm/A,1590 rpm/V,1120 rpm/mNm,1.53 ms,0.13 gcm²,20 K/W,2.5 K/W,1.86 s,313 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
706,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D468B,18 V,79000 rpm,209 mA,72500 rpm,4.92 mNm,2.45 A,67.6 mNm,31.3 A,85 %,0.576 Ω,0.0207 mH,2.16 mNm/A,4420 rpm/V,1180 rpm/mNm,1.6 ms,0.13 gcm²,20 K/W,2.5 K/W,2.01 s,313 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
707,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D497B,24 V,79000 rpm,157 mA,72800 rpm,4.89 mNm,1.83 A,71 mNm,24.7 A,85 %,0.973 Ω,0.0369 mH,2.88 mNm/A,3310 rpm/V,1120 rpm/mNm,1.52 ms,0.13 gcm²,20 K/W,2.5 K/W,2.01 s,313 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
708,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D538B,36 V,78900 rpm,105 mA,72800 rpm,4.61 mNm,1.16 A,66.8 mNm,15.5 A,85 %,2.33 Ω,0.0829 mH,4.32 mNm/A,2210 rpm/V,1190 rpm/mNm,1.62 ms,0.13 gcm²,20 K/W,2.5 K/W,1.77 s,313 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
709,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1ST1D570B,48 V,75800 rpm,73.2 mA,69800 rpm,4.77 mNm,0.856 A,68 mNm,11.3 A,85 %,4.24 Ω,0.16 mH,6 mNm/A,1590 rpm/V,1120 rpm/mNm,1.53 ms,0.13 gcm²,20 K/W,2.5 K/W,1.86 s,313 s,-40...+135 °C,+155 °C,90000 rpm,"0 mm, at radial load < 1.5 N ","0.28 mm, at radial load > 1.5 N ",0 mm,1.5 N,50 N,1500 N,"6 N, 5 mm from flange ",1 ,3 ,2000 ,32 g,Kugellager ,N/A,N/A
710,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D399B,18 V,61200 rpm,219 mA,58000 rpm,15.5 mNm,5.69 A,366 mNm,131 A,92 %,0.138 Ω,0.0114 mH,2.8 mNm/A,3410 rpm/V,167 rpm/mNm,2.1 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.43 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
711,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D428B,24 V,61200 rpm,164 mA,58300 rpm,16.1 mNm,4.41 A,431 mNm,115 A,93 %,0.208 Ω,0.0202 mH,3.74 mNm/A,2550 rpm/V,142 rpm/mNm,1.79 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.49 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
712,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D468B,36 V,61200 rpm,110 mA,58400 rpm,15.4 mNm,2.83 A,438 mNm,78.1 A,93 %,0.461 Ω,0.0454 mH,5.61 mNm/A,1700 rpm/V,140 rpm/mNm,1.76 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.42 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
713,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D497B,48 V,61200 rpm,82.1 mA,58400 rpm,14.8 mNm,2.05 A,419 mNm,56 A,93 %,0.858 Ω,0.0808 mH,7.48 mNm/A,1280 rpm/V,146 rpm/mNm,1.84 ms,1.2 gcm²,13.5 K/W,0.58 K/W,1.34 s,483 s,-20...+100 °C,+155 °C,70000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,0 ,73 g,Kugellager ,N/A,N/A
714,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D399B,18 V,64600 rpm,481 mA,61200 rpm,15 mNm,6.08 A,346 mNm,131 A,88 %,0.138 Ω,0.01 mH,2.65 mNm/A,3600 rpm/V,187 rpm/mNm,1.87 ms,0.952 gcm²,13.5 K/W,0.58 K/W,1.43 s,490 s,-40...+135 °C,+155 °C,120000 rpm,"0 mm, at radial load < 1.5 N ","0.29 mm, at radial load > 1.5 N ",0 mm,1.5 N,60 N,2500 N,"10 N, 5 mm from flange ",1 ,3 ,2000 ,73 g,Kugellager ,N/A,N/A
